gene	category	row_splits
AT5G40280.TAIR10	train	train
AT5G40290.TAIR10	test	test
AT5G40300.TAIR10	test	test
AT5G40310.TAIR10	train	train
AT5G40320.TAIR10	train	train
AT5G40330.TAIR10	train	train
AT5G40340.TAIR10	train	train
AT5G40350.TAIR10	train	train
AT5G40360.TAIR10	train	train
AT5G40370.TAIR10	train	train
AT5G40380.TAIR10	train	train
AT5G40382.TAIR10	train	train
AT5G40390.TAIR10	train	train
AT5G40400.TAIR10	train	train
AT5G40405.TAIR10	validation	validation
AT5G40410.TAIR10	train	train
AT5G40420.TAIR10	train	train
AT5G40430.TAIR10	validation	validation
AT5G40440.TAIR10	train	train
AT5G40450.TAIR10	train	train
AT5G40460.TAIR10	test	test
AT5G40470.TAIR10	test	test
AT5G40480.TAIR10	test	test
AT5G40490.TAIR10	train	train
AT5G40500.TAIR10	train	test,train
AT5G40510.TAIR10	train	train
AT5G40520.TAIR10	train	train,validation
AT5G40530.TAIR10	test	test
AT5G40540.TAIR10	train	train
AT5G40550.TAIR10	train	test,train
AT5G40560.TAIR10	train	train
AT5G40570.TAIR10	train	train
AT5G40580.TAIR10	train	test,train
AT5G40590.TAIR10	train	train
AT5G40595.TAIR10	train	train
AT5G40600.TAIR10	train	train
AT5G40610.TAIR10	test	test
AT5G40620.TAIR10	train	train
AT5G40630.TAIR10	train	train
AT5G40640.TAIR10	train	train
AT5G40645.TAIR10	train	train
AT5G40650.TAIR10	train	train
AT5G40660.TAIR10	train	train
AT5G40670.TAIR10	train	train
AT5G40680.TAIR10	train	train
AT5G40690.TAIR10	train	train
AT5G40700.TAIR10	train	train,validation
AT5G40710.TAIR10	train	train
AT5G40720.TAIR10	train	train
AT5G40730.TAIR10	train	train
AT5G40740.TAIR10	validation	validation
AT5G40750.TAIR10	train	train
AT5G40760.TAIR10	test	test
AT5G40770.TAIR10	train	train
AT5G40780.TAIR10	train	train,validation
AT5G40790.TAIR10	train	train
AT5G40800.TAIR10	train	train
AT5G40810.TAIR10	train	test,train
AT5G40820.TAIR10	test	test
AT5G40830.TAIR10	train	train
AT5G40840.TAIR10	train	train
AT5G40847.TAIR10	test	test
AT5G40850.TAIR10	train	train
AT5G40855.TAIR10	test	test
AT5G40860.TAIR10	test	test
AT5G40870.TAIR10	train	train
AT5G40880.TAIR10	test	test
AT5G40890.TAIR10	train	train
AT5G40900.TAIR10	train	train
AT5G40910.TAIR10	train	train
AT5G40930.TAIR10	test	test
AT5G40940.TAIR10	train	train
AT5G40950.TAIR10	train	train
AT5G40960.TAIR10	train	train
AT5G40970.TAIR10	train	train
AT5G40980.TAIR10	train	train
AT5G40981.TAIR10	train	train
AT5G40990.TAIR10	train	train
AT5G41000.TAIR10	train	train
AT5G41010.TAIR10	train	train
AT5G41020.TAIR10	train	train
AT5G41030.TAIR10	train	train
AT5G41040.TAIR10	train	train
AT5G41050.TAIR10	train	train
AT5G41060.TAIR10	train	train
AT5G41070.TAIR10	train	train
AT5G41071.TAIR10	train	train
AT5G41080.TAIR10	train	train
AT5G41090.TAIR10	train	train
AT5G41100.TAIR10	train	test,train
AT5G41109.TAIR10	validation	validation
AT5G41110.TAIR10	train	train
AT5G41120.TAIR10	train	train
AT5G41130.TAIR10	train	train
AT5G41140.TAIR10	train	train
AT5G41150.TAIR10	train	train
AT5G41160.TAIR10	train	train
AT5G41170.TAIR10	train	train
AT5G41180.TAIR10	train	train
AT5G41190.TAIR10	train	train
AT5G41200.TAIR10	train	train
AT5G41210.TAIR10	validation	validation
AT5G41220.TAIR10	train	train
AT5G41240.TAIR10	train	train
AT5G41250.TAIR10	train	train
AT5G41260.TAIR10	train	train
AT5G41270.TAIR10	train	train
AT5G41280.TAIR10	validation	validation
AT5G41290.TAIR10	train	train
AT5G41300.TAIR10	train	train
AT5G41310.TAIR10	train	train
AT5G41315.TAIR10	train	train
AT5G41320.TAIR10	test	test
AT5G41330.TAIR10	train	train
AT5G41340.TAIR10	train	train
AT5G41350.TAIR10	train	train
AT5G41360.TAIR10	test	test
AT5G41370.TAIR10	train	train
AT5G41380.TAIR10	train	train
AT5G41390.TAIR10	train	train
AT5G41400.TAIR10	test	test
AT5G41401.TAIR10	train	train
AT5G41410.TAIR10	train	train
AT5G41420.TAIR10	train	train
AT5G41430.TAIR10	train	train
AT5G41440.TAIR10	test	test
AT5G41450.TAIR10	train	train
AT5G41460.TAIR10	test	test
AT5G41470.TAIR10	train	train
AT5G41480.TAIR10	train	train
AT5G41490.TAIR10	train	train
AT5G41500.TAIR10	train	train
AT5G41510.TAIR10	train	train
AT5G41520.TAIR10	train	test,train
AT5G41530.TAIR10	train	train
AT5G41540.TAIR10	train	train
AT5G41550.TAIR10	train	train
AT5G41560.TAIR10	train	train
AT5G41570.TAIR10	train	train
AT5G41580.TAIR10	test	test
AT5G41590.TAIR10	train	train
AT5G41600.TAIR10	train	train
AT5G41610.TAIR10	train	train
AT5G41614.TAIR10	test	test
AT5G41620.TAIR10	train	train
AT5G41630.TAIR10	train	train
AT5G41640.TAIR10	train	train
AT5G41650.TAIR10	train	train
AT5G41660.TAIR10	test	test
AT5G41670.TAIR10	train	train
AT5G41680.TAIR10	train	train,validation
AT5G41685.TAIR10	train	train
AT5G41690.TAIR10	train	train
AT5G41700.TAIR10	train	train
AT5G41720.TAIR10	test	test
AT5G41730.TAIR10	test	test
AT5G41740.TAIR10	train	train,validation
AT5G41750.TAIR10	train	train
AT5G41760.TAIR10	train	train
AT5G41761.TAIR10	validation	validation
AT5G41765.TAIR10	train	train
AT5G41770.TAIR10	validation	validation
AT5G41774.TAIR10	train	train
AT5G41780.TAIR10	train	train
AT5G41790.TAIR10	train	train
AT5G41800.TAIR10	test	test
AT5G41810.TAIR10	train	train
AT5G41820.TAIR10	train	train
AT5G41830.TAIR10	train	train
AT5G41840.TAIR10	train	train
AT5G41850.TAIR10	train	train
AT5G41860.TAIR10	train	train
AT5G41870.TAIR10	train	train
AT5G41880.TAIR10	test	test
AT5G41890.TAIR10	train	train
AT5G41900.TAIR10	train	train
AT5G41908.TAIR10	train	train
AT5G41910.TAIR10	train	train
AT5G41920.TAIR10	train	train
AT5G41940.TAIR10	train	train
AT5G41950.TAIR10	test	test
AT5G41960.TAIR10	train	train
AT5G41970.TAIR10	validation	validation
AT5G41980.TAIR10	test	test
AT5G41990.TAIR10	train	train
AT5G41992.TAIR10	test	test
AT5G42000.TAIR10	train	train
AT5G42010.TAIR10	train	train
AT5G42020.TAIR10	train	train
AT5G42030.TAIR10	test	test
AT5G42040.TAIR10	validation	validation
AT5G42050.TAIR10	train	train
AT5G42053.TAIR10	train	train
AT5G42060.TAIR10	train	train
AT5G42070.TAIR10	train	train
AT5G42080.TAIR10	train	train
AT5G42090.TAIR10	test	test
AT5G42100.TAIR10	train	test,train
AT5G42110.TAIR10	train	train
AT5G42120.TAIR10	test	test
AT5G42130.TAIR10	train	train
AT5G42140.TAIR10	train	train
AT5G42146.TAIR10	train	train
AT5G42150.TAIR10	validation	validation
AT5G42170.TAIR10	train	train
AT5G42180.TAIR10	train	train
AT5G42190.TAIR10	train	train
AT5G42200.TAIR10	test	test
AT5G42203.TAIR10	train	train
AT5G42210.TAIR10	train	train
AT5G42220.TAIR10	test	test
AT5G42223.TAIR10	train	train
AT5G42230.TAIR10	train	train
AT5G42232.TAIR10	train	train
AT5G42235.TAIR10	train	train
AT5G42240.TAIR10	train	train
AT5G42242.TAIR10	train	train
AT5G42250.TAIR10	train	train
AT5G42260.TAIR10	validation	validation
AT5G42270.TAIR10	train	train
AT5G42280.TAIR10	train	train
AT5G42290.TAIR10	train	train
AT5G42300.TAIR10	train	train
AT5G42310.TAIR10	train	train
AT5G42320.TAIR10	train	train
AT5G42325.TAIR10	train	train
AT5G42330.TAIR10	train	train
AT5G42340.TAIR10	train	train
AT5G42350.TAIR10	train	train
AT5G42360.TAIR10	train	train
AT5G42370.TAIR10	train	test,train
AT5G42380.TAIR10	train	train
AT5G42390.TAIR10	train	train
AT5G42400.TAIR10	train	train
AT5G42405.TAIR10	train	train
AT5G42410.TAIR10	validation	validation
AT5G42420.TAIR10	train	train
AT5G42430.TAIR10	test	test
AT5G42440.TAIR10	train	train
AT5G42450.TAIR10	train	train
AT5G42460.TAIR10	train	train
AT5G42470.TAIR10	train	train
AT5G42480.TAIR10	train	train
AT5G42490.TAIR10	train	train
AT5G42500.TAIR10	train	train
AT5G42504.TAIR10	train	train
AT5G42510.TAIR10	validation	validation
AT5G42520.TAIR10	train	train
AT5G42530.TAIR10	train	train
AT5G42540.TAIR10	train	train,validation
AT5G42560.TAIR10	train	test,train
AT5G42567.TAIR10	train	train
AT5G42570.TAIR10	train	train
AT5G42580.TAIR10	validation	validation
AT5G42590.TAIR10	train	train
AT5G42591.TAIR10	train	train
AT5G42600.TAIR10	train	train
AT5G42610.TAIR10	train	train
AT5G42620.TAIR10	train	train
AT5G42630.TAIR10	train	train
AT5G42635.TAIR10	train	train
AT5G42640.TAIR10	train	train
AT5G42650.TAIR10	train	train
AT5G42655.TAIR10	train	train
AT5G42660.TAIR10	validation	validation
AT5G42670.TAIR10	train	train
AT5G42680.TAIR10	train	test,train
AT5G42690.TAIR10	test	test
AT5G42700.TAIR10	train	train
AT5G42710.TAIR10	train	train,validation
AT5G42720.TAIR10	train	train
AT5G42740.TAIR10	train	train
AT5G42750.TAIR10	train	train
AT5G42760.TAIR10	train	train
AT5G42765.TAIR10	train	train
AT5G42770.TAIR10	train	train
AT5G42780.TAIR10	validation	validation
AT5G42785.TAIR10	train	train
AT5G42790.TAIR10	test	test
AT5G42797.TAIR10	test	test
AT5G42800.TAIR10	train	train
AT5G42810.TAIR10	validation	validation
AT5G42820.TAIR10	train	test,train
AT5G42825.TAIR10	train	train
AT5G42830.TAIR10	train	train
AT5G42840.TAIR10	train	train
AT5G42850.TAIR10	train	test,train
AT5G42860.TAIR10	test	test
AT5G42870.TAIR10	train	test,train
AT5G42880.TAIR10	train	train
AT5G42890.TAIR10	test	test
AT5G42895.TAIR10	test	test
AT5G42900.TAIR10	train	train
AT5G42905.TAIR10	validation	validation
AT5G42910.TAIR10	train	train
AT5G42920.TAIR10	train	train
AT5G42930.TAIR10	train	train
AT5G42940.TAIR10	validation	validation
AT5G42950.TAIR10	train	train
AT5G42955.TAIR10	train	train
AT5G42957.TAIR10	train	train
AT5G42960.TAIR10	train	train
AT5G42965.TAIR10	train	train
AT5G42970.TAIR10	train	train
AT5G42980.TAIR10	train	train
AT5G42990.TAIR10	validation	validation
AT5G43000.TAIR10	train	train
AT5G43010.TAIR10	train	train
AT5G43020.TAIR10	train	train
AT5G43030.TAIR10	train	train
AT5G43040.TAIR10	test	test
AT5G43050.TAIR10	train	train
AT5G43060.TAIR10	train	train
AT5G43066.TAIR10	test	test
AT5G43070.TAIR10	train	train
AT5G43080.TAIR10	train	train
AT5G43090.TAIR10	train	train
AT5G43100.TAIR10	train	train
AT5G43110.TAIR10	train	train
AT5G43120.TAIR10	train	train
AT5G43130.TAIR10	train	train
AT5G43140.TAIR10	train	train
AT5G43150.TAIR10	train	train
AT5G43160.TAIR10	test	test
AT5G43170.TAIR10	train	train
AT5G43175.TAIR10	train	train
AT5G43180.TAIR10	train	train
AT5G43185.TAIR10	train	train
AT5G43190.TAIR10	train	train
AT5G43200.TAIR10	train	train
AT5G43210.TAIR10	validation	validation
AT5G43211.TAIR10	train	train
AT5G43230.TAIR10	test	test
AT5G43240.TAIR10	train	train
AT5G43245.TAIR10	train	train
AT5G43250.TAIR10	train	train
AT5G43260.TAIR10	train	train
AT5G43270.TAIR10	test	test
AT5G43280.TAIR10	train	train
AT5G43285.TAIR10	train	train
AT5G43290.TAIR10	test	test
AT5G43300.TAIR10	train	train
AT5G43310.TAIR10	train	train,validation
AT5G43320.TAIR10	validation	validation
AT5G43330.TAIR10	train	train
AT5G43340.TAIR10	train	train
AT5G43350.TAIR10	validation	validation
AT5G43360.TAIR10	train	train
AT5G43370.TAIR10	train	test,train
AT5G43380.TAIR10	train	train,validation
AT5G43390.TAIR10	train	train
AT5G43400.TAIR10	train	train
AT5G43401.TAIR10	train	train
AT5G43410.TAIR10	train	train
AT5G43420.TAIR10	validation	validation
AT5G43430.TAIR10	train	train
AT5G43440.TAIR10	train	train
AT5G43450.TAIR10	train	train
AT5G43460.TAIR10	validation	validation
AT5G43470.TAIR10	train	train,validation
AT5G43480.TAIR10	test	test
AT5G43490.TAIR10	train	train
AT5G43500.TAIR10	train	train
AT5G43510.TAIR10	train	train
AT5G43513.TAIR10	train	train
AT5G43518.TAIR10	train	train
AT5G43520.TAIR10	train	train
AT5G43525.TAIR10	train	train
AT5G43530.TAIR10	train	train
AT5G43540.TAIR10	train	train
AT5G43550.TAIR10	train	train
AT5G43560.TAIR10	train	train,validation
AT5G43570.TAIR10	train	train
AT5G43580.TAIR10	train	train
AT5G43590.TAIR10	validation	validation
AT5G43600.TAIR10	test	test
AT5G43610.TAIR10	test	test
AT5G43620.TAIR10	train	train
AT5G43630.TAIR10	test	test
AT5G43640.TAIR10	validation	validation
AT5G43650.TAIR10	train	train
AT5G43660.TAIR10	train	train
AT5G43670.TAIR10	train	train
AT5G43680.TAIR10	train	test,train
AT5G43690.TAIR10	train	train
AT5G43695.TAIR10	validation	validation
AT5G43700.TAIR10	train	train
AT5G43710.TAIR10	train	train
AT5G43720.TAIR10	test	test
AT5G43730.TAIR10	train	train
AT5G43740.TAIR10	train	train,validation
AT5G43745.TAIR10	train	train
AT5G43750.TAIR10	train	train
AT5G43755.TAIR10	validation	validation
AT5G43760.TAIR10	train	train
AT5G43770.TAIR10	train	train
AT5G43780.TAIR10	train	train
AT5G43790.TAIR10	train	train
AT5G43810.TAIR10	train	train
AT5G43820.TAIR10	test	test
AT5G43822.TAIR10	train	train
AT5G43830.TAIR10	train	train
AT5G43840.TAIR10	test	test
AT5G43850.TAIR10	test	test
AT5G43860.TAIR10	train	train
AT5G43870.TAIR10	validation	validation
AT5G43880.TAIR10	train	train
AT5G43890.TAIR10	train	train
AT5G43900.TAIR10	train	train
AT5G43910.TAIR10	train	test,train
AT5G43920.TAIR10	train	train
AT5G43930.TAIR10	train	test,train
AT5G43935.TAIR10	train	train
AT5G43940.TAIR10	train	train
AT5G43950.TAIR10	test	test
AT5G43960.TAIR10	train	train
AT5G43970.TAIR10	train	train
AT5G43980.TAIR10	validation	validation
AT5G43990.TAIR10	train	test,train
AT5G44000.TAIR10	test	test
AT5G44005.TAIR10	train	train
AT5G44010.TAIR10	test	test
AT5G44020.TAIR10	train	train
AT5G44030.TAIR10	train	train
AT5G44040.TAIR10	train	train
AT5G44050.TAIR10	train	train
AT5G44060.TAIR10	train	train
AT5G44065.TAIR10	train	train
AT5G44070.TAIR10	train	train
AT5G44080.TAIR10	train	train
AT5G44090.TAIR10	test	test
AT5G44100.TAIR10	train	train
AT5G44110.TAIR10	train	train
AT5G44120.TAIR10	train	train,validation
AT5G44130.TAIR10	train	train
AT5G44140.TAIR10	train	train
AT5G44150.TAIR10	train	train
AT5G44160.TAIR10	train	train
AT5G44170.TAIR10	train	train
AT5G44180.TAIR10	train	test,train
AT5G44190.TAIR10	train	train
AT5G44200.TAIR10	train	train
AT5G44210.TAIR10	validation	validation
AT5G44220.TAIR10	train	train
AT5G44230.TAIR10	train	train
AT5G44240.TAIR10	train	test,train
AT5G44250.TAIR10	train	test,train
AT5G44260.TAIR10	train	train
AT5G44265.TAIR10	train	train
AT5G44270.TAIR10	validation	validation
AT5G44280.TAIR10	train	train
AT5G44290.TAIR10	train	train
AT5G44300.TAIR10	test	test
AT5G44306.TAIR10	test	test
AT5G44310.TAIR10	train	test,train
AT5G44316.TAIR10	train	train
AT5G44320.TAIR10	train	train
AT5G44330.TAIR10	train	train
AT5G44340.TAIR10	train	train
AT5G44345.TAIR10	train	train
AT5G44350.TAIR10	train	train
AT5G44360.TAIR10	train	train
AT5G44370.TAIR10	train	train
AT5G44380.TAIR10	train	train
AT5G44390.TAIR10	train	train
AT5G44400.TAIR10	train	train
AT5G44410.TAIR10	train	train
AT5G44420.TAIR10	train	train
AT5G44430.TAIR10	train	train
AT5G44440.TAIR10	train	train
AT5G44450.TAIR10	train	train
AT5G44460.TAIR10	train	train
AT5G44470.TAIR10	train	train
AT5G44480.TAIR10	test	test
AT5G44490.TAIR10	train	train
AT5G44495.TAIR10	test	test
AT5G44500.TAIR10	train	train
AT5G44510.TAIR10	test	test
AT5G44520.TAIR10	train	train
AT5G44530.TAIR10	train	train
AT5G44540.TAIR10	train	train
AT5G44550.TAIR10	train	train
AT5G44560.TAIR10	train	train
AT5G44565.TAIR10	train	train
AT5G44568.TAIR10	train	train
AT5G44570.TAIR10	train	train
AT5G44572.TAIR10	validation	validation
AT5G44574.TAIR10	validation	validation
AT5G44575.TAIR10	test	test
AT5G44578.TAIR10	test	test
AT5G44580.TAIR10	train	train
AT5G44582.TAIR10	train	train
AT5G44585.TAIR10	train	train
AT5G44590.TAIR10	train	train
AT5G44600.TAIR10	test	test
AT5G44610.TAIR10	train	train
AT5G44620.TAIR10	test	test
AT5G44630.TAIR10	train	train
AT5G44635.TAIR10	train	train
AT5G44640.TAIR10	train	train
AT5G44650.TAIR10	validation	validation
AT5G44660.TAIR10	train	train
AT5G44670.TAIR10	train	train
AT5G44680.TAIR10	train	train
AT5G44690.TAIR10	train	train
AT5G44700.TAIR10	train	train
AT5G44710.TAIR10	train	train
AT5G44720.TAIR10	train	train
AT5G44730.TAIR10	train	train
AT5G44740.TAIR10	train	test,train
AT5G44750.TAIR10	train	train
AT5G44760.TAIR10	train	train
AT5G44770.TAIR10	train	train
AT5G44780.TAIR10	validation	validation
AT5G44785.TAIR10	train	train,validation
AT5G44790.TAIR10	train	train
AT5G44800.TAIR10	validation	validation
AT5G44820.TAIR10	train	train
AT5G44830.TAIR10	train	train
AT5G44840.TAIR10	train	train
AT5G44850.TAIR10	validation	validation
AT5G44860.TAIR10	train	train
AT5G44870.TAIR10	train	train
AT5G44894.TAIR10	train	train
AT5G44900.TAIR10	train	train
AT5G44910.TAIR10	train	train
AT5G44920.TAIR10	train	train
AT5G44930.TAIR10	train	train,validation
AT5G44940.TAIR10	train	train
AT5G44950.TAIR10	train	train
AT5G44960.TAIR10	train	train
AT5G44970.TAIR10	train	train
AT5G44973.TAIR10	test	test
AT5G44980.TAIR10	train	train
AT5G44990.TAIR10	train	train
AT5G45000.TAIR10	train	train
AT5G45010.TAIR10	train	train
AT5G45020.TAIR10	train	train,validation
AT5G45030.TAIR10	train	train,validation
AT5G45040.TAIR10	train	train
AT5G45050.TAIR10	test	test
AT5G45060.TAIR10	train	train
AT5G45070.TAIR10	train	train
AT5G45080.TAIR10	validation	validation
AT5G45090.TAIR10	validation	validation
AT5G45095.TAIR10	train	train
AT5G45100.TAIR10	train	train
AT5G45105.TAIR10	test	test
AT5G45110.TAIR10	train	train
AT5G45113.TAIR10	train	train
AT5G45120.TAIR10	train	train
AT5G45130.TAIR10	train	train
AT5G45140.TAIR10	train	train
AT5G45150.TAIR10	train	train
AT5G45160.TAIR10	test	test
AT5G45170.TAIR10	train	train
AT5G45180.TAIR10	train	train
AT5G45190.TAIR10	train	test,train
AT5G45200.TAIR10	test	test
AT5G45210.TAIR10	test	test
AT5G45220.TAIR10	train	train
AT5G45230.TAIR10	train	train
AT5G45240.TAIR10	train	train
AT5G45250.TAIR10	train	train
AT5G45260.TAIR10	train	test,train
AT5G45275.TAIR10	validation	validation
AT5G45280.TAIR10	train	train
AT5G45290.TAIR10	train	test,train
AT5G45300.TAIR10	train	train
AT5G45310.TAIR10	test	test
AT5G45320.TAIR10	train	train
AT5G45330.TAIR10	validation	validation
AT5G45340.TAIR10	train	test,train
AT5G45350.TAIR10	train	test,train
AT5G45360.TAIR10	test	test
AT5G45370.TAIR10	train	train
AT5G45380.TAIR10	train	train
AT5G45390.TAIR10	train	train
AT5G45400.TAIR10	test	test
AT5G45410.TAIR10	train	test,train
AT5G45420.TAIR10	train	train
AT5G45428.TAIR10	train	train
AT5G45430.TAIR10	train	train
AT5G45440.TAIR10	train	train
AT5G45450.TAIR10	test	test
AT5G45460.TAIR10	train	train
AT5G45469.TAIR10	train	train
AT5G45470.TAIR10	train	train
AT5G45480.TAIR10	train	train
AT5G45490.TAIR10	train	train
AT5G45500.TAIR10	train	train
AT5G45510.TAIR10	train	train
AT5G45520.TAIR10	train	train
AT5G45530.TAIR10	train	train
AT5G45540.TAIR10	test	test
AT5G45550.TAIR10	train	train
AT5G45560.TAIR10	train	train
AT5G45570.TAIR10	train	train
AT5G45573.TAIR10	train	train
AT5G45580.TAIR10	train	train
AT5G45590.TAIR10	train	train
AT5G45600.TAIR10	train	train
AT5G45610.TAIR10	train	train
AT5G45620.TAIR10	train	test,train
AT5G45630.TAIR10	train	train
AT5G45640.TAIR10	validation	validation
AT5G45650.TAIR10	train	train
AT5G45660.TAIR10	train	train
AT5G45670.TAIR10	train	train
AT5G45680.TAIR10	validation	validation
AT5G45690.TAIR10	train	train
AT5G45700.TAIR10	train	train
AT5G45710.TAIR10	train	train,validation
AT5G45720.TAIR10	train	train
AT5G45730.TAIR10	validation	validation
AT5G45740.TAIR10	train	train
AT5G45750.TAIR10	test	test
AT5G45760.TAIR10	train	train
AT5G45770.TAIR10	train	train
AT5G45775.TAIR10	train	train
AT5G45780.TAIR10	train	train
AT5G45790.TAIR10	train	train,validation
AT5G45800.TAIR10	train	train
AT5G45810.TAIR10	train	train
AT5G45820.TAIR10	validation	validation
AT5G45830.TAIR10	train	train
AT5G45840.TAIR10	train	train
AT5G45850.TAIR10	train	train
AT5G45860.TAIR10	train	train
AT5G45870.TAIR10	train	train
AT5G45875.TAIR10	train	train
AT5G45880.TAIR10	train	train
AT5G45890.TAIR10	train	train
AT5G45900.TAIR10	validation	validation
AT5G45910.TAIR10	train	train
AT5G45920.TAIR10	train	train
AT5G45930.TAIR10	train	train
AT5G45940.TAIR10	train	test,train
AT5G45950.TAIR10	train	train
AT5G45960.TAIR10	test	test
AT5G45970.TAIR10	train	train
AT5G45973.TAIR10	train	train
AT5G45980.TAIR10	train	train
AT5G45990.TAIR10	train	train
AT5G46000.TAIR10	validation	validation
AT5G46010.TAIR10	train	train
AT5G46013.TAIR10	train	train
AT5G46020.TAIR10	train	train
AT5G46025.TAIR10	train	train
AT5G46030.TAIR10	train	train
AT5G46040.TAIR10	test	test
AT5G46050.TAIR10	train	train
AT5G46060.TAIR10	test	test
AT5G46070.TAIR10	test	test
AT5G46080.TAIR10	train	train
AT5G46090.TAIR10	train	train
AT5G46100.TAIR10	validation	validation
AT5G46110.TAIR10	train	train
AT5G46115.TAIR10	train	train
AT5G46130.TAIR10	train	train
AT5G46140.TAIR10	train	train
AT5G46150.TAIR10	train	train
AT5G46160.TAIR10	train	train
AT5G46170.TAIR10	train	train
AT5G46180.TAIR10	train	train
AT5G46190.TAIR10	train	train
AT5G46200.TAIR10	train	train
AT5G46210.TAIR10	test	test
AT5G46220.TAIR10	train	train
AT5G46230.TAIR10	train	train
AT5G46240.TAIR10	test	test
AT5G46250.TAIR10	train	train
AT5G46260.TAIR10	train	train
AT5G46270.TAIR10	train	train
AT5G46280.TAIR10	validation	validation
AT5G46290.TAIR10	train	train,validation
AT5G46295.TAIR10	train	train
AT5G46300.TAIR10	train	train
AT5G46310.TAIR10	train	train
AT5G46320.TAIR10	train	train
AT5G46330.TAIR10	train	train
AT5G46340.TAIR10	train	train
AT5G46350.TAIR10	test	test
AT5G46360.TAIR10	train	train,validation
AT5G46370.TAIR10	train	train
AT5G46380.TAIR10	train	train
AT5G46390.TAIR10	train	train,validation
AT5G46400.TAIR10	train	train
AT5G46410.TAIR10	train	train
AT5G46417.TAIR10	train	train
AT5G46420.TAIR10	test	test
AT5G46430.TAIR10	train	test,train
AT5G46440.TAIR10	validation	validation
