locus	category	additions	additions_matching_TAIR10_alt
AT4G32970	train	0	0
AT4G32980	train	0	0
AT4G32990	train	0	0
AT4G33000	train	0	0
AT4G33010	train	0	0
AT4G33020	validation	0	0
AT4G33030	train	0	0
AT4G33040	train	0	0
AT4G33050	validation	0	0
AT4G33060	train	0	0
AT4G33070	train	0	0
AT4G33080	train	1	0
AT4G33090	train	0	0
AT4G33100	train	0	0
AT4G33110	train	1	0
AT4G33120	train	0	0
AT4G33130	train	0	0
AT4G33140	train	0	0
AT4G33145	train	0	0
AT4G33150	train	1	0
AT4G33160	test	0	0
AT4G33170	train	0	0
AT4G33180	validation	0	0
AT4G33200	train	0	0
AT4G33210	validation	0	0
AT4G33220	train	0	0
AT4G33230	train	0	0
AT4G33240	train	0	0
AT4G33250	train	0	0
AT4G33260	train	0	0
AT4G33270	train	0	0
AT4G33280	train	0	0
AT4G33290	test	0	0
AT4G33300	train	0	0
AT4G33310	validation	0	0
AT4G33320	train	0	0
AT4G33330	validation	0	0
AT4G33350	train	1	0
AT4G33355	train	0	0
AT4G33360	train	0	0
AT4G33370	test	0	0
AT4G33380	train	0	0
AT4G33390	train	0	0
AT4G33400	train	0	0
AT4G33410	train	0	0
AT4G33420	train	0	0
AT4G33430	train	0	0
AT4G33440	train	0	0
AT4G33450	train	0	0
AT4G33460	train	0	0
AT4G33465	train	0	0
AT4G33467	train	0	0
AT4G33470	test	0	0
AT4G33480	validation	0	0
AT4G33490	train	0	0
AT4G33495	validation	0	0
AT4G33500	test	0	0
AT4G33510	train	1	1
AT4G33520	train	1	0
AT4G33530	train	0	0
AT4G33540	train	0	0
AT4G33550	train	0	0
AT4G33560	train	0	0
AT4G33565	train	0	0
AT4G33580	test	0	0
AT4G33585	test	0	0
AT4G33590	train	0	0
AT4G33600	train	0	0
AT4G33610	train	0	0
AT4G33620	test	0	0
AT4G33625	train	0	0
AT4G33630	train	0	0
AT4G33640	train	0	0
AT4G33650	train	1	0
AT4G33660	train	0	0
AT4G33666	train	0	0
AT4G33670	train	0	0
AT4G33680	train	0	0
AT4G33690	test	0	0
AT4G33700	validation	0	0
AT4G33710	test	0	0
AT4G33720	train	0	0
AT4G33730	train	0	0
AT4G33740	train	0	0
AT4G33760	train	0	0
AT4G33770	train	1	0
AT4G33780	train	0	0
AT4G33790	test	0	0
AT4G33800	train	0	0
AT4G33810	train	0	0
AT4G33820	train	0	0
AT4G33830	train	0	0
AT4G33840	train	0	0
AT4G33860	train	0	0
AT4G33865	train	0	0
AT4G33870	train	0	0
AT4G33880	train	0	0
AT4G33890	train	0	0
AT4G33900	train	0	0
AT4G33905	test	0	0
AT4G33910	train	0	0
AT4G33920	train	0	0
AT4G33925	train	0	0
AT4G33930	train	0	0
AT4G33940	train	0	0
AT4G33945	train	0	0
AT4G33950	train	0	0
AT4G33960	train	0	0
AT4G33970	train	0	0
AT4G33980	train	1	0
AT4G33985	test	0	0
AT4G33990	train	0	0
AT4G34000	train	0	0
AT4G34020	train	0	0
AT4G34030	train	0	0
AT4G34040	train	0	0
AT4G34050	train	0	0
AT4G34060	train	0	0
AT4G34070	train	0	0
AT4G34080	train	0	0
AT4G34090	train	1	0
AT4G34100	train	0	0
AT4G34110	train	0	0
AT4G34120	train	0	0
AT4G34131	train	0	0
AT4G34135	train	0	0
AT4G34138	train	0	0
AT4G34140	train	0	0
AT4G34150	train	0	0
AT4G34160	train	0	0
AT4G34170	train	0	0
AT4G34180	train	0	0
AT4G34190	validation	0	0
AT4G34200	train	0	0
AT4G34210	train	0	0
AT4G34215	train	0	0
AT4G34220	train	0	0
AT4G34230	train	1	0
AT4G34240	train	1	0
AT4G34250	train	0	0
AT4G34260	train	0	0
AT4G34265	train	1	0
AT4G34270	test	0	0
AT4G34272	train	0	0
AT4G34280	train	0	0
AT4G34290	train	0	0
AT4G34300	train	0	0
AT4G34310	train	0	0
AT4G34320	train	0	0
AT4G34330	train	0	0
AT4G34340	test	0	0
AT4G34350	train	0	0
AT4G34360	train	0	0
AT4G34370	train	0	0
AT4G34380	train	0	0
AT4G34390	train	0	0
AT4G34400	train	0	0
AT4G34410	train	0	0
AT4G34412	validation	0	0
AT4G34419	train	0	0
AT4G34420	train	0	0
AT4G34430	train	0	0
AT4G34440	train	0	0
AT4G34450	test	0	0
AT4G34460	train	0	0
AT4G34470	train	0	0
AT4G34480	train	0	0
AT4G34490	train	0	0
AT4G34500	train	0	0
AT4G34510	train	0	0
AT4G34520	train	0	0
AT4G34530	train	0	0
AT4G34540	train	0	0
AT4G34550	train	0	0
AT4G34555	train	0	0
AT4G34560	test	0	0
AT4G34570	train	0	0
AT4G34580	train	0	0
AT4G34588	train	0	0
AT4G34590	test	0	0
AT4G34600	test	0	0
AT4G34610	validation	0	0
AT4G34620	train	0	0
AT4G34630	test	0	0
AT4G34640	train	0	0
AT4G34650	train	0	0
AT4G34660	train	0	0
AT4G34670	train	0	0
AT4G34680	train	1	0
AT4G34690	train	0	0
AT4G34700	train	0	0
AT4G34710	train	0	0
AT4G34720	train	0	0
AT4G34730	train	0	0
AT4G34740	train	0	0
AT4G34750	train	0	0
AT4G34760	validation	0	0
AT4G34770	test	0	0
AT4G34780	test	0	0
AT4G34790	validation	0	0
AT4G34800	train	0	0
AT4G34810	train	0	0
AT4G34830	train	0	0
AT4G34840	train	0	0
AT4G34850	train	0	0
AT4G34860	train	0	0
AT4G34870	train	0	0
AT4G34880	train	0	0
AT4G34881	train	0	0
AT4G34890	train	0	0
AT4G34900	train	0	0
AT4G34910	train	0	0
AT4G34920	train	0	0
AT4G34930	train	0	0
AT4G34940	train	0	0
AT4G34950	test	0	0
AT4G34960	train	0	0
AT4G34970	train	0	0
AT4G34980	test	0	0
AT4G34990	train	0	0
AT4G35000	test	0	0
AT4G35010	train	0	0
AT4G35020	train	0	0
AT4G35025	train	0	0
AT4G35030	validation	0	0
AT4G35040	test	0	0
AT4G35050	test	0	0
AT4G35060	train	0	0
AT4G35070	train	0	0
AT4G35080	train	0	0
AT4G35090	validation	1	1
AT4G35100	train	0	0
AT4G35110	train	0	0
AT4G35120	train	0	0
AT4G35130	test	0	0
AT4G35140	train	0	0
AT4G35150	train	0	0
AT4G35160	train	0	0
AT4G35165	train	0	0
AT4G35170	train	0	0
AT4G35180	train	0	0
AT4G35190	train	0	0
AT4G35200	train	0	0
AT4G35210	validation	0	0
AT4G35220	validation	0	0
AT4G35230	test	0	0
AT4G35240	train	0	0
AT4G35250	test	0	0
AT4G35260	train	0	0
AT4G35263	train	0	0
AT4G35270	validation	0	0
AT4G35280	train	0	0
AT4G35290	train	0	0
AT4G35295	train	0	0
AT4G35300	validation	0	0
AT4G35310	validation	0	0
AT4G35320	train	0	0
AT4G35335	not_in_db	0	0
AT4G35350	train	1	1
AT4G35360	train	0	0
AT4G35370	validation	0	0
AT4G35380	test	0	0
AT4G35390	test	0	0
AT4G35410	train	1	0
AT4G35420	validation	0	0
AT4G35430	test	0	0
AT4G35440	train	0	0
AT4G35450	train	0	0
AT4G35460	train	0	0
AT4G35470	train	0	0
AT4G35480	test	0	0
AT4G35490	validation	0	0
AT4G35500	train	1	0
AT4G35510	train	0	0
AT4G35519	train	0	0
AT4G35520	train	0	0
AT4G35530	train	0	0
AT4G35540	train	0	0
AT4G35550	train	0	0
AT4G35560	train	0	0
AT4G35570	train	0	0
AT4G35580	train	1	0
AT4G35589	train	0	0
AT4G35590	train	0	0
AT4G35600	train	1	1
AT4G35610	train	0	0
AT4G35620	train	0	0
AT4G35630	train	0	0
AT4G35640	train	0	0
AT4G35650	train	0	0
AT4G35655	test	0	0
AT4G35660	test	0	0
AT4G35670	validation	0	0
AT4G35680	validation	0	0
AT4G35690	train	0	0
AT4G35700	validation	0	0
AT4G35710	train	0	0
AT4G35720	train	0	0
AT4G35725	train	0	0
AT4G35730	test	0	0
AT4G35733	train	0	0
AT4G35740	train	0	0
AT4G35750	train	0	0
AT4G35760	train	0	0
AT4G35770	test	0	0
AT4G35780	train	0	0
AT4G35783	train	0	0
AT4G35785	validation	1	0
AT4G35790	train	0	0
AT4G35800	validation	0	0
AT4G35810	train	0	0
AT4G35820	train	0	0
AT4G35830	train	0	0
AT4G35837	train	0	0
AT4G35840	train	0	0
AT4G35850	train	0	0
AT4G35860	train	0	0
AT4G35870	test	0	0
AT4G35880	test	0	0
AT4G35890	train	0	0
AT4G35900	test	0	0
AT4G35905	train	0	0
AT4G35910	train	0	0
AT4G35920	train	0	0
AT4G35930	test	0	0
AT4G35940	train	1	0
AT4G35950	train	0	0
AT4G35970	train	0	0
AT4G35980	train	0	0
AT4G35985	train	0	0
AT4G35987	train	0	0
AT4G36000	train	0	0
AT4G36010	train	0	0
AT4G36020	train	0	0
AT4G36030	train	0	0
AT4G36040	train	0	0
AT4G36050	train	0	0
AT4G36060	validation	0	0
AT4G36070	train	0	0
AT4G36080	train	0	0
AT4G36090	test	1	0
AT4G36100	train	0	0
AT4G36105	train	0	0
AT4G36110	train	0	0
AT4G36120	validation	0	0
AT4G36130	train	0	0
AT4G36140	test	0	0
AT4G36150	train	0	0
AT4G36160	train	0	0
AT4G36170	train	2	0
AT4G36180	train	0	0
AT4G36190	train	0	0
AT4G36195	train	0	0
AT4G36210	train	0	0
AT4G36220	train	0	0
AT4G36230	train	0	0
AT4G36240	train	0	0
AT4G36250	train	0	0
AT4G36260	validation	0	0
AT4G36268	train	0	0
AT4G36270	test	0	0
AT4G36280	test	0	0
AT4G36290	train	0	0
AT4G36350	train	0	0
AT4G36360	train	0	0
AT4G36370	train	0	0
AT4G36380	train	0	0
AT4G36390	train	0	0
AT4G36400	train	0	0
AT4G36410	train	0	0
AT4G36420	test	0	0
AT4G36430	train	0	0
AT4G36440	train	0	0
AT4G36450	test	0	0
AT4G36460	train	0	0
AT4G36470	train	0	0
AT4G36480	train	0	0
AT4G36490	validation	0	0
AT4G36500	train	0	0
AT4G36510	test	0	0
AT4G36515	train	0	0
AT4G36520	train	0	0
AT4G36530	train	0	0
AT4G36540	train	0	0
AT4G36550	train	0	0
AT4G36560	test	0	0
AT4G36570	train	0	0
AT4G36580	test	0	0
AT4G36590	train	0	0
AT4G36600	train	0	0
AT4G36610	train	0	0
AT4G36620	train	0	0
AT4G36630	train	0	0
AT4G36640	train	0	0
AT4G36650	train	1	0
AT4G36660	train	0	0
AT4G36670	train	0	0
AT4G36680	train	0	0
AT4G36690	train	0	0
AT4G36700	train	0	0
AT4G36710	train	0	0
AT4G36720	train	0	0
AT4G36730	train	0	0
AT4G36740	test	0	0
AT4G36750	test	0	0
AT4G36760	train	0	0
AT4G36770	train	0	0
AT4G36780	validation	0	0
AT4G36790	train	0	0
AT4G36791	train	0	0
AT4G36800	test	0	0
AT4G36810	train	0	0
AT4G36820	train	0	0
AT4G36830	train	0	0
AT4G36840	train	0	0
AT4G36850	train	0	0
AT4G36860	train	0	0
AT4G36870	train	0	0
AT4G36880	train	0	0
AT4G36890	train	0	0
AT4G36900	train	0	0
AT4G36910	train	0	0
AT4G36920	train	0	0
AT4G36925	train	0	0
AT4G36930	train	0	0
AT4G36940	train	0	0
AT4G36945	train	0	0
AT4G36950	train	0	0
AT4G36960	train	0	0
AT4G36970	train	0	0
AT4G36980	train	1	0
AT4G36988	train	0	0
AT4G36990	train	0	0
AT4G37000	train	0	0
AT4G37010	train	0	0
AT4G37020	train	0	0
AT4G37022	train	0	0
AT4G37030	train	0	0
AT4G37040	test	0	0
AT4G37050	test	0	0
AT4G37060	train	0	0
AT4G37070	train	0	0
AT4G37080	train	0	0
AT4G37090	train	0	0
AT4G37095	test	0	0
AT4G37100	train	0	0
AT4G37110	validation	0	0
AT4G37120	train	0	0
AT4G37130	test	0	0
AT4G37140	train	0	0
AT4G37150	train	0	0
AT4G37160	train	0	0
AT4G37170	test	0	0
AT4G37180	train	0	0
AT4G37190	train	0	0
AT4G37200	train	0	0
AT4G37210	train	0	0
AT4G37220	train	0	0
AT4G37230	train	0	0
AT4G37235	train	0	0
AT4G37240	test	0	0
AT4G37250	train	0	0
AT4G37260	train	0	0
AT4G37270	train	0	0
AT4G37280	test	0	0
AT4G37290	validation	0	0
AT4G37295	train	0	0
AT4G37300	train	0	0
AT4G37310	train	0	0
AT4G37320	test	0	0
AT4G37330	train	0	0
AT4G37340	train	0	0
AT4G37360	train	0	0
AT4G37370	test	0	0
AT4G37380	validation	0	0
AT4G37390	train	0	0
AT4G37400	test	0	0
AT4G37409	train	0	0
AT4G37410	train	0	0
AT4G37420	validation	0	0
AT4G37430	train	0	0
AT4G37440	train	0	0
AT4G37445	train	0	0
AT4G37450	train	0	0
AT4G37460	train	0	0
AT4G37470	train	0	0
AT4G37480	train	0	0
AT4G37483	train	0	0
AT4G37490	train	0	0
AT4G37500	test	0	0
AT4G37510	train	0	0
AT4G37520	train	0	0
AT4G37530	train	0	0
AT4G37540	train	0	0
AT4G37550	train	0	0
AT4G37560	train	0	0
AT4G37580	train	0	0
AT4G37590	test	0	0
AT4G37608	test	0	0
AT4G37610	train	0	0
AT4G37630	train	0	0
AT4G37640	train	0	0
AT4G37650	train	0	0
AT4G37660	train	0	0
AT4G37670	train	0	0
AT4G37680	train	0	0
AT4G37682	train	0	0
AT4G37685	train	0	0
AT4G37690	test	0	0
AT4G37700	train	0	0
AT4G37710	train	0	0
AT4G37720	train	0	0
AT4G37730	train	0	0
AT4G37740	train	0	0
AT4G37750	validation	0	0
AT4G37760	train	0	0
AT4G37770	train	0	0
AT4G37780	train	0	0
AT4G37790	train	0	0
AT4G37800	train	0	0
AT4G37810	validation	0	0
AT4G37820	train	0	0
AT4G37830	train	0	0
AT4G37840	train	0	0
AT4G37850	train	0	0
AT4G37860	train	0	0
AT4G37870	train	0	0
AT4G37880	validation	0	0
AT4G37890	train	1	1
AT4G37900	train	0	0
AT4G37910	train	0	0
AT4G37920	train	0	0
AT4G37925	train	0	0
AT4G37930	train	0	0
AT4G37940	test	0	0
AT4G37950	train	0	0
AT4G37970	train	0	0
AT4G37980	validation	0	0
AT4G37990	validation	0	0
AT4G38000	validation	0	0
AT4G38010	train	0	0
AT4G38020	train	0	0
AT4G38030	train	0	0
AT4G38040	test	0	0
AT4G38050	train	0	0
AT4G38052	train	0	0
AT4G38060	train	0	0
AT4G38070	train	0	0
AT4G38080	train	0	0
AT4G38090	train	0	0
AT4G38092	train	0	0
AT4G38100	train	0	0
AT4G38120	train	0	0
AT4G38130	train	0	0
AT4G38140	validation	0	0
AT4G38150	train	0	0
AT4G38160	train	0	0
AT4G38170	train	0	0
AT4G38180	test	0	0
AT4G38190	train	0	0
AT4G38200	train	0	0
AT4G38210	train	0	0
AT4G38220	train	0	0
AT4G38225	train	1	0
AT4G38230	train	0	0
AT4G38240	train	0	0
AT4G38250	train	0	0
AT4G38260	train	0	0
AT4G38270	train	0	0
AT4G38280	test	0	0
AT4G38290	train	0	0
AT4G38300	train	0	0
AT4G38310	train	0	0
AT4G38320	validation	0	0
AT4G38330	train	0	0
AT4G38340	train	0	0
AT4G38350	train	0	0
AT4G38360	train	0	0
AT4G38370	train	0	0
AT4G38380	test	0	0
AT4G38390	train	0	0
AT4G38400	train	0	0
AT4G38401	test	0	0
AT4G38405	train	0	0
AT4G38410	validation	0	0
AT4G38420	train	0	0
AT4G38430	train	0	0
AT4G38440	test	0	0
AT4G38460	train	0	0
AT4G38470	train	0	0
AT4G38480	test	0	0
AT4G38490	train	0	0
AT4G38495	test	0	0
AT4G38500	train	0	0
AT4G38510	train	0	0
AT4G38520	train	0	0
AT4G38530	train	0	0
AT4G38540	test	0	0
AT4G38550	train	0	0
AT4G38560	train	0	0
AT4G38570	train	0	0
AT4G38580	test	0	0
AT4G38590	train	0	0
AT4G38600	train	0	0
AT4G38620	train	0	0
AT4G38630	train	0	0
AT4G38640	train	0	0
AT4G38650	train	0	0
AT4G38660	train	0	0
AT4G38670	train	0	0
AT4G38680	train	0	0
AT4G38690	train	0	0
AT4G38700	train	0	0
AT4G38710	train	0	0
AT4G38730	train	0	0
AT4G38740	test	0	0
AT4G38760	test	0	0
AT4G38770	train	0	0
AT4G38780	test	0	0
AT4G38781	train	0	0
AT4G38790	train	0	0
AT4G38800	train	0	0
AT4G38810	train	1	1
AT4G38820	test	0	0
AT4G38825	train	0	0
AT4G38830	validation	0	0
AT4G38840	test	0	0
AT4G38850	train	0	0
AT4G38860	test	0	0
AT4G38870	train	0	0
AT4G38880	train	0	0
AT4G38890	train	0	0
AT4G38900	train	0	0
AT4G38910	train	0	0
AT4G38920	train	0	0
AT4G38930	train	0	0
AT4G38940	train	0	0
AT4G38950	train	0	0
AT4G38960	train	0	0
AT4G38970	train	1	0
AT4G38980	train	0	0
AT4G38990	train	0	0
AT4G39000	train	0	0
AT4G39010	train	0	0
AT4G39020	train	0	0
AT4G39030	train	0	0
AT4G39040	train	0	0
AT4G39050	train	0	0
AT4G39060	train	0	0
AT4G39070	train	0	0
AT4G39080	train	0	0
AT4G39090	train	0	0
AT4G39100	train	1	0
AT4G39110	train	0	0
AT4G39120	train	0	0
AT4G39130	train	0	0
AT4G39140	train	0	0
AT4G39150	train	0	0
AT4G39160	train	0	0
AT4G39170	train	0	0
AT4G39180	train	1	0
AT4G39190	train	0	0
AT4G39200	train	0	0
AT4G39210	test	0	0
AT4G39220	train	0	0
AT4G39230	train	0	0
AT4G39235	train	0	0
AT4G39240	train	0	0
AT4G39250	train	0	0
AT4G39260	train	1	1
AT4G39270	train	0	0
AT4G39280	train	0	0
AT4G39290	train	0	0
AT4G39300	train	0	0
AT4G39320	train	0	0
AT4G39330	train	0	0
AT4G39340	train	0	0
AT4G39350	train	0	0
AT4G39360	train	0	0
AT4G39370	train	1	1
AT4G39380	train	0	0
AT4G39390	train	1	0
AT4G39400	test	0	0
AT4G39403	test	0	0
AT4G39410	train	0	0
AT4G39420	train	0	0
AT4G39460	train	0	0
AT4G39470	train	0	0
AT4G39480	train	0	0
AT4G39490	test	0	0
AT4G39500	validation	0	0
AT4G39510	train	0	0
AT4G39520	train	0	0
AT4G39530	train	0	0
AT4G39540	train	0	0
AT4G39550	train	0	0
AT4G39560	train	0	0
AT4G39570	test	0	0
AT4G39580	train	0	0
AT4G39590	test	0	0
AT4G39600	train	0	0
AT4G39610	train	0	0
AT4G39620	not_in_db	0	0
AT4G39630	train	0	0
AT4G39640	train	0	0
AT4G39650	train	0	0
AT4G39660	train	0	0
AT4G39670	train	0	0
AT4G39675	test	0	0
AT4G39680	train	0	0
AT4G39690	train	0	0
AT4G39700	train	0	0
AT4G39710	train	0	0
AT4G39720	train	0	0
AT4G39730	train	0	0
AT4G39740	validation	0	0
AT4G39745	train	0	0
AT4G39750	test	0	0
AT4G39753	test	0	0
AT4G39756	test	0	0
AT4G39760	train	0	0
AT4G39770	train	0	0
AT4G39780	test	0	0
AT4G39790	train	0	0
AT4G39795	validation	0	0
AT4G39800	train	0	0
AT4G39810	train	0	0
AT4G39820	test	0	0
AT4G39830	train	0	0
AT4G39840	validation	0	0
AT4G39850	train	0	0
AT4G39860	train	0	0
AT4G39870	train	0	0
AT4G39880	train	0	0
AT4G39890	test	0	0
AT4G39900	train	0	0
AT4G39910	train	0	0
AT4G39917	train	0	0
AT4G39920	train	0	0
AT4G39925	train	0	0
AT4G39930	train	0	0
AT4G39940	train	0	0
AT4G39950	validation	0	0
AT4G39952	train	0	0
AT4G39955	validation	0	0
AT4G39960	validation	0	0
AT4G39970	train	0	0
AT4G39980	train	0	0
AT4G39986	train	0	0
AT4G39990	train	0	0
AT4G40000	train	0	0
AT4G40010	train	0	0
AT4G40011	train	0	0
AT4G40020	train	0	0
AT4G40030	train	0	0
AT4G40040	train	0	0
AT4G40042	test	0	0
AT4G40045	train	0	0
AT4G40050	train	0	0
AT4G40060	test	0	0
AT4G40070	train	0	0
AT4G40080	test	0	0
AT4G40090	train	0	0
AT4G40100	train	0	0
AT5G01010	train	0	0
AT5G01015	train	0	0
AT5G01020	train	0	0
AT5G01030	train	0	0
AT5G01040	train	0	0
AT5G01050	test	0	0
AT5G01060	validation	0	0
AT5G01070	train	0	0
AT5G01075	test	0	0
AT5G01080	train	0	0
AT5G01090	train	0	0
AT5G01100	test	0	0
AT5G01110	train	0	0
AT5G01120	validation	0	0
AT5G01130	train	0	0
AT5G01140	train	0	0
AT5G01150	train	0	0
AT5G01160	validation	0	0
AT5G01170	validation	0	0
AT5G01180	train	0	0
AT5G01190	train	0	0
AT5G01200	test	0	0
AT5G01210	train	0	0
AT5G01220	train	0	0
AT5G01225	train	0	0
AT5G01230	train	1	0
AT5G01240	train	0	0
AT5G01250	train	0	0
AT5G01260	validation	0	0
AT5G01270	train	1	1
AT5G01280	train	0	0
AT5G01290	validation	0	0
AT5G01300	train	0	0
AT5G01310	train	0	0
AT5G01320	train	0	0
AT5G01330	train	0	0
AT5G01340	train	0	0
AT5G01350	train	0	0
AT5G01360	validation	0	0
AT5G01370	train	0	0
AT5G01380	train	0	0
AT5G01390	train	0	0
AT5G01400	train	0	0
AT5G01410	train	0	0
AT5G01420	train	0	0
AT5G01430	train	0	0
AT5G01440	train	0	0
AT5G01445	train	0	0
AT5G01450	train	0	0
AT5G01460	train	0	0
AT5G01470	train	0	0
AT5G01480	test	0	0
AT5G01490	test	0	0
AT5G01500	train	0	0
AT5G01510	train	0	0
AT5G01520	not_in_db	0	0
AT5G01530	test	0	0
AT5G01540	train	0	0
AT5G01550	test	0	0
AT5G01560	train	0	0
AT5G01570	train	0	0
AT5G01580	train	0	0
AT5G01590	test	0	0
AT5G01600	train	0	0
AT5G01610	test	0	0
AT5G01620	train	0	0
AT5G01630	test	0	0
AT5G01640	train	0	0
AT5G01650	train	0	0
AT5G01660	validation	0	0
AT5G01670	train	0	0
AT5G01680	train	0	0
AT5G01690	train	0	0
AT5G01700	train	0	0
AT5G01710	train	0	0
AT5G01712	train	0	0
AT5G01720	train	0	0
AT5G01730	train	0	0
AT5G01734	train	0	0
AT5G01740	train	0	0
AT5G01750	train	0	0
AT5G01760	train	0	0
AT5G01770	test	0	0
AT5G01780	validation	1	0
AT5G01790	train	0	0
AT5G01800	test	0	0
AT5G01810	train	0	0
AT5G01820	test	0	0
AT5G01830	validation	0	0
AT5G01840	train	0	0
AT5G01849	train	0	0
AT5G01850	train	0	0
AT5G01860	train	0	0
AT5G01870	test	0	0
AT5G01880	train	0	0
AT5G01881	test	0	0
AT5G01890	train	0	0
AT5G01900	validation	0	0
AT5G01910	train	0	0
AT5G01920	train	0	0
AT5G01930	train	0	0
AT5G01940	validation	0	0
AT5G01950	validation	0	0
AT5G01960	train	0	0
AT5G01970	train	0	0
AT5G01980	train	0	0
AT5G01990	test	0	0
AT5G02000	train	0	0
AT5G02010	train	0	0
AT5G02020	train	0	0
AT5G02021	train	0	0
AT5G02030	train	0	0
AT5G02040	train	1	0
AT5G02050	train	0	0
AT5G02060	train	0	0
AT5G02070	validation	0	0
AT5G02080	train	0	0
AT5G02090	validation	0	0
AT5G02100	train	0	0
AT5G02110	train	0	0
AT5G02120	test	0	0
AT5G02130	validation	0	0
AT5G02140	train	0	0
AT5G02150	train	0	0
AT5G02160	test	0	0
AT5G02170	train	0	0
AT5G02180	train	0	0
AT5G02190	train	0	0
AT5G02200	train	0	0
AT5G02210	test	0	0
AT5G02220	train	0	0
AT5G02230	train	0	0
AT5G02240	train	0	0
AT5G02250	test	0	0
AT5G02260	train	0	0
AT5G02270	train	1	0
AT5G02280	train	0	0
AT5G02290	train	0	0
AT5G02310	test	0	0
AT5G02320	train	0	0
AT5G02330	test	0	0
AT5G02340	test	0	0
AT5G02350	test	0	0
AT5G02360	train	0	0
AT5G02370	train	0	0
AT5G02380	train	0	0
AT5G02390	train	0	0
AT5G02400	train	0	0
AT5G02410	train	0	0
AT5G02420	train	0	0
AT5G02430	train	0	0
AT5G02440	train	0	0
AT5G02450	train	0	0
AT5G02460	test	0	0
AT5G02470	train	0	0
AT5G02480	train	0	0
AT5G02490	train	0	0
AT5G02500	train	0	0
AT5G02502	train	0	0
AT5G02510	train	0	0
AT5G02520	train	0	0
AT5G02530	train	1	0
AT5G02540	validation	0	0
AT5G02550	train	0	0
AT5G02560	validation	0	0
AT5G02570	test	0	0
AT5G02580	train	0	0
AT5G02590	train	0	0
AT5G02600	test	0	0
AT5G02610	train	0	0
AT5G02620	train	0	0
AT5G02630	test	0	0
AT5G02640	validation	0	0
AT5G02650	train	0	0
AT5G02660	train	0	0
AT5G02670	train	0	0
AT5G02680	train	0	0
AT5G02690	train	0	0
AT5G02700	train	0	0
AT5G02710	train	0	0
AT5G02720	test	0	0
AT5G02730	train	0	0
AT5G02740	train	1	0
AT5G02750	validation	0	0
AT5G02760	test	0	0
AT5G02770	train	0	0
AT5G02780	train	0	0
AT5G02790	train	0	0
AT5G02800	train	0	0
AT5G02810	train	0	0
AT5G02811	train	0	0
AT5G02820	test	0	0
AT5G02830	train	0	0
AT5G02840	train	0	0
AT5G02850	train	0	0
AT5G02860	train	0	0
AT5G02870	train	0	0
AT5G02880	train	0	0
AT5G02890	train	0	0
AT5G02900	train	0	0
AT5G02910	train	0	0
AT5G02920	train	0	0
AT5G02930	train	0	0
AT5G02940	train	0	0
AT5G02950	test	0	0
AT5G02960	train	0	0
AT5G02970	train	0	0
AT5G02980	validation	0	0
AT5G02990	train	0	0
AT5G03000	train	0	0
AT5G03010	train	0	0
AT5G03020	train	0	0
AT5G03030	train	0	0
AT5G03040	train	0	0
AT5G03050	train	0	0
AT5G03060	train	0	0
AT5G03070	train	0	0
AT5G03080	train	0	0
AT5G03090	train	0	0
AT5G03100	train	0	0
AT5G03110	train	0	0
AT5G03120	train	0	0
AT5G03130	test	0	0
AT5G03140	train	0	0
AT5G03150	train	0	0
AT5G03160	train	0	0
AT5G03170	train	0	0
AT5G03180	train	0	0
AT5G03190	train	0	0
AT5G03200	test	0	0
AT5G03204	train	0	0
AT5G03210	train	0	0
AT5G03220	train	0	0
AT5G03230	train	0	0
AT5G03240	train	0	0
AT5G03250	train	0	0
AT5G03260	train	0	0
AT5G03270	train	0	0
AT5G03280	train	0	0
AT5G03290	train	0	0
AT5G03300	train	0	0
AT5G03310	train	0	0
AT5G03320	train	0	0
AT5G03330	train	0	0
AT5G03340	train	0	0
AT5G03345	train	0	0
AT5G03350	train	0	0
AT5G03360	train	1	0
AT5G03370	validation	0	0
AT5G03380	train	0	0
AT5G03390	train	0	0
AT5G03400	train	0	0
AT5G03406	test	0	0
AT5G03415	train	0	0
AT5G03420	train	0	0
AT5G03430	train	0	0
AT5G03435	train	0	0
AT5G03440	train	0	0
AT5G03450	validation	0	0
AT5G03455	train	0	0
AT5G03460	train	0	0
AT5G03470	validation	0	0
AT5G03480	train	0	0
AT5G03490	train	0	0
AT5G03495	train	0	0
AT5G03500	train	0	0
AT5G03510	train	0	0
AT5G03520	train	0	0
AT5G03530	train	0	0
AT5G03540	train	0	0
AT5G03545	train	0	0
AT5G03550	validation	0	0
AT5G03555	train	0	0
AT5G03560	train	0	0
AT5G03570	train	0	0
AT5G03580	test	0	0
AT5G03590	test	0	0
AT5G03600	train	0	0
AT5G03610	train	0	0
AT5G03620	train	0	0
AT5G03630	train	0	0
AT5G03640	train	0	0
AT5G03650	train	0	0
AT5G03660	train	0	0
AT5G03670	test	0	0
AT5G03680	train	0	0
AT5G03690	train	1	0
AT5G03700	train	0	0
AT5G03710	train	0	0
AT5G03720	train	0	0
AT5G03730	train	0	0
AT5G03740	train	0	0
AT5G03750	train	0	0
AT5G03760	train	0	0
AT5G03770	train	0	0
AT5G03780	train	0	0
AT5G03790	train	0	0
AT5G03795	validation	0	0
AT5G03800	validation	0	0
AT5G03810	train	0	0
AT5G03820	train	0	0
AT5G03830	train	0	0
AT5G03837	train	0	0
